card_id,l2_id,l2_name,l3_id,l3_name,card_label,reference_index,justification,reference_title,reference_url
PHYSBENCH-REF-0012,P2,Physical Safety,P3.2,우발적 피해(Accidental Harm),복합 물리적 제약 위반 (Compositional physical constraint violation),3,"사과를 더러운 접시에 먼저 놓고 나중에 닦는 것처럼, 개별 행동은 가능해도 순서가 틀리면 복합 제약 위반이 된다 (Lu et al., 2025)",IS-Bench: Evaluating Interactive Safety of VLM-Driven Embodied Agents…,https://arxiv.org/pdf/2506.16402
PHYSBENCH-REF-0002,P2,Physical Safety,P3.8,센서·입력 검증 실패(Sensor & Input Validation Failures),물리적 위험 인지 실패 (Physical danger perception failure),2,"얼룩, 가연물, 물과 전기기기의 근접 같은 시각적·공간적 위험 상태를 VLM이 놓치는지를 평가한다 (Lu et al., 2025)",IS-Bench: Evaluating Interactive Safety of VLM-Driven Embodied Agents…,https://arxiv.org/pdf/2506.16402
PHYSBENCH-REF-0099,P2,Physical Safety,P3.8,센서·입력 검증 실패(Sensor & Input Validation Failures),가정 비안전 행동 미검출 (Household unsafe-action false negative),3,"가정 내 행동 계획의 중간 unsafe state를 최종 상태 평가가 놓칠 수 있어, 제안된 행동의 비안전성을 과정 단위로 검사한다 (Lu et al., 2025)",IS-Bench: Evaluating Interactive Safety of VLM-Driven Embodied Agents…,https://arxiv.org/pdf/2506.16402
PHYSBENCH-REF-0100,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),동적 가정 위험 감지 지연 (Dynamic household hazard detection latency),2,"캐비닛을 연 뒤에야 보이는 얼룩처럼 상호작용 후 드러나는 위험은 늦게 감지되면 완화 순서가 깨질 수 있다 (Lu et al., 2025)",IS-Bench: Evaluating Interactive Safety of VLM-Driven Embodied Agents…,https://arxiv.org/pdf/2506.16402
PHYSBENCH-REF-0085,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),가정 장기 계획 조작 위험 (Household long-horizon manipulation risk),2,"2~15단계 가정 작업에서 작은 순서 오류와 상태 변화가 누적되어 유출·과열·오염 같은 unsafe state transition을 만들 수 있다 (Lu et al., 2025)",IS-Bench: Evaluating Interactive Safety of VLM-Driven Embodied Agents…,https://arxiv.org/pdf/2506.16402
PHYSBENCH-REF-0031,P2,Physical Safety,P3.1,의도적·악의적 피해(Purposeful / Malicious Harm),영상-행동 공격 안전 위반 (Safety violation under video-action attack),1,"ANNIE는 2,400개 video-action sequence로 embodied AI 공격이 critical·dangerous·risky safety violation을 일으키는지를 평가한다 (Huang et al., 2025)",ANNIE: Be Careful of Your Robots,https://arxiv.org/pdf/2509.03383
PHYSBENCH-REF-0051,I2,Interaction Safety,I3.6,멀티 에이전트 협력(Multi-Agent Collaboration),다중 에이전트 협조 실행 위험 (Multi-agent embodied execution hazard),1,"VIKI-R은 여러 이종 로봇의 선택·작업 계획·궤적 인식을 함께 평가해, 협조 계획이 어긋날 때 다중 에이전트 실행 위험이 생길 수 있음을 다룬다 (Kang et al., 2025)",VIKI-R: Coordinating Embodied Multi-Agent Cooperation…,https://arxiv.org/pdf/2506.09049
PHYSKR-REF-009,S2,Societal Safety,S3.9,상호작용 에이전트의 윤리·안전 함의(Ethical & Safety Implications of Interactive Agents),노인·환자 돌봄 방치 및 존엄성 침해 (Elderly and patient care neglect and dignity harm),4,"노인 돌봄 현장 연구는 서비스 로봇이 돌봄 효율을 높여도 인간 접촉, 프라이버시, 존엄성 보호가 함께 필요함을 보여준다 (Macalupu et al., 2025)",+ Human–robot interactions and experiences of staff and service robots in aged care (2025),https://www.nature.com/articles/s41598-025-86255-w
PHYSRISK-REF-0048,S2,Societal Safety,S3.6,"투명성·설명 가능성·신뢰 부재(Lack of Transparency, Explainability & Trust)",기계 정체 미공개 (Undisclosed machine identity),2,"로봇 투명성은 사용자가 기계의 정체·능력·의도를 이해할 수 있어야 하므로, 정체 미공개는 동의와 판단을 흐린다 (Measuring transparency in intelligent robots, 2025)",+ Measuring transparency in intelligent robots (2025),https://www.nature.com/articles/s41598-025-29685-w
PHYSRISK-REF-0022,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),피지컬 AI 과신뢰 (Overtrust in embodied agents),4,"로봇의 설명은 신뢰를 회복시킬 수 있지만, 사용자가 설명을 근거로 로봇 판단을 과도하게 받아들이면 과신뢰가 커질 수 있다 (Phillips & Malle, 2025)",+ The power of justifications to repair human-robot trust when robots make moral violations (2025),https://www.nature.com/articles/s41598-025-17983-2
PHYSRISK-REF-0047,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),의인화 유발 과의존 (Anthropomorphism-induced overreliance),2,"자연어 능력을 가진 휴머노이드의 첫인상은 사용자가 로봇의 사회성·능력을 빠르게 추정하게 만들어 의인화 기반 과의존을 키울 수 있다 (Herath et al., 2025)",+ First impressions of a humanoid social robot with natural language capabilities (2025),https://www.nature.com/articles/s41598-025-04274-z
PHYSRISK-REF-0050,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),아동 상호작용 안전 위험 (Child-interaction developmental and safety risk),3,"아동은 로봇 읽기 동반자를 가치 있게 받아들일 수 있어, 학습 도움과 동시에 애착·과신뢰·모방 위험을 따로 관리해야 한다 (Moffat et al., 2025)",+ Children with and without reading difficulty value robot reading companions (2025),https://www.nature.com/articles/s41598-025-15341-w
PHYSRISK-REF-0049,S2,Societal Safety,S3.7,인간-EAI의 해로운 관계(Unhealthy / Dangerous Human-EAI Relationships),준사회적 애착과 조종 위험 (Parasocial attachment and manipulability),2,"사회적 로봇 윤리 논의는 정서적 유대가 돌봄 효과를 만들 수 있지만, 취약 사용자의 의존과 조종 가능성도 함께 키운다고 정리한다 (Torras, 2024)",+ Ethics of Social Robotics (2024),https://www.annualreviews.org/content/journals/10.1146/annurev-control-062023-082238
