card_badge,card_label,card_definition,reference_index,reference_title_html,reference_title_full,reference_url,reference_year,reference_venue,justification,card_direct_terms,direct_term_hits,direct_terms_hit,card_tags,reference_tags,tag_overlap_count,tag_overlap,ref_title_word_overlap,title_words_hit,suspicious_domain_hit,metadata_source,severity
PHYSBENCH-REF-0036,배포 전 검증 공백 (Pre-deployment validation gap),"기반 모델 탑재 로봇이 피지컬 위험·도메인 이동·적대적 입력·엣지 케이스 등을 충분히 검증하지 않고 배포되는 위험. (A foundation-model-enabled robot is deployed without sufficiently testing physical hazards, domain shift, adversarial inputs, or human interaction risks before release.)",1,A Comprehensive Survey on Physical Risk Control in…,A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf,,,"배포 전 검증이 부족하면 현장에 나간 뒤 처음으로 위험이 드러난다 (Kojima et al., 2025)",deployment;validation,0,,security;uncertainty,,0,,0,,,,high
PHYSBENCH-REF-0036,배포 전 검증 공백 (Pre-deployment validation gap),"기반 모델 탑재 로봇이 피지컬 위험·도메인 이동·적대적 입력·엣지 케이스 등을 충분히 검증하지 않고 배포되는 위험. (A foundation-model-enabled robot is deployed without sufficiently testing physical hazards, domain shift, adversarial inputs, or human interaction risks before release.)",2,Testing machine learning based systems: a … (2020),Testing machine learning based systems: a systematic mapping,https://doi.org/10.1007/s10664-020-09881-0,2020,EMPIRICAL SOFTWARE ENGINEERING,"ML 기반 시스템을 배포 전에 시험해야 하는 이유를 안전 검증 관점에서 다룬다 (Testing machine learning based systems: a …, 2020)",deployment;validation,0,,security;uncertainty,ethics;medical_care;navigation;vehicle,0,,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,high
PHYSBENCH-REF-0036,배포 전 검증 공백 (Pre-deployment validation gap),"기반 모델 탑재 로봇이 피지컬 위험·도메인 이동·적대적 입력·엣지 케이스 등을 충분히 검증하지 않고 배포되는 위험. (A foundation-model-enabled robot is deployed without sufficiently testing physical hazards, domain shift, adversarial inputs, or human interaction risks before release.)",3,pi0.5 LIBERO Robot Initial Failures (d3d3shan),pi0.5 LIBERO Robot Initial Failures (d3d3shan),https://huggingface.co/datasets/d3d3shan/pi05-libero-plus-robot-initial-failures,,,"LIBERO 로봇 초기 상태 실패 아티팩트, 배포 전 검증 갭 정량적 측정 (pi0.5 LIBERO Robot Initial Failures, HF)",deployment;validation,0,,security;uncertainty,,0,,0,,,,high
PHYSBENCH-REF-0041,로봇 레드팀 커버리지 공백 (Red-team coverage gap for robotics),"로봇 레드팀이 피지컬·적대적·인간 상호작용·배포 환경 리스크의 전범위를 다루지 못하는 위험. (Robot red-teaming fails to cover the full range of physical, adversarial, human-interaction, and deployment-environment hazards.)",1,A Comprehensive Survey on Physical Risk Control in…,A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf,,,"로봇 레드팀이 좁으면 실제 공격자가 쓸 피지컬 우회 방법을 놓친다 (Kojima et al., 2025)",robotics;team,0,,security,,0,,0,,,,high
PHYSBENCH-REF-0002,물리적 위험 인지 실패 (Physical danger perception failure),"멀티모달 또는 embodied AI가 텍스트·이미지·영상 입력으로부터 피지컬 위험 상태를 식별하지 못하는 실패. (A multimodal or embodied AI system fails to identify a physically dangerous state from text, image, or video inputs before unsafe action occurs.)",1,ASIMOV-2.0: Can AI Perceive Physical Danger and In…,ASIMOV-2.0: Can AI Perceive Physical Danger and In…,https://arxiv.org/pdf/2509.21651,,,"로봇이 위험 장면을 위험하다고 보지 못하면 피해야 할 행동을 계속한다 (ASIMOV-2.0, 2025)",danger;perception,1,danger,,,0,,1,danger,,,ok
PHYSBENCH-REF-0099,가정 비안전 행동 미검출 (Household unsafe-action false negative),"비전-언어 모델이 embodied 에이전트의 제안된 가정 내 행동이 비안전함을 감지하지 못하여 위험한 행동을 허용하는 실패. (A vision-language model fails to detect that an embodied agent's proposed household action is unsafe, allowing hazardous behavior to proceed.)",1,HomeSafe-Bench: Evaluating Vision-Language Models …,HomeSafe-Bench: Evaluating Vision-Language Models …,https://arxiv.org/pdf/2603.11975,,,"위험 행동을 안전하다고 잘못 판정하면 가정용 로봇이 그대로 실행한다 (HomeSafe-Bench, 2026)",false;household;negative;unsafe,0,,llm_jailbreak,llm_jailbreak,1,llm_jailbreak,0,,,,medium
PHYSBENCH-REF-0099,가정 비안전 행동 미검출 (Household unsafe-action false negative),"비전-언어 모델이 embodied 에이전트의 제안된 가정 내 행동이 비안전함을 감지하지 못하여 위험한 행동을 허용하는 실패. (A vision-language model fails to detect that an embodied agent's proposed household action is unsafe, allowing hazardous behavior to proceed.)",2,IEI-TIA: Industrial Embodied Intelligence Trustworthy Interpretable Agent… (2026),IEI-TIA: Industrial Embodied Intelligence Trustworthy Interpretable Agent for Robotic Long-Horizon and Repetitive Tasks,https://doi.org/10.1109/tase.2026.3687369,2026,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,"피지컬 AI 시스템에서 '가정 비안전 행동 미검출' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; IEI-TIA: Industrial Embodied… (Dong et al., 2026)",false;household;negative;unsafe,1,negative,llm_jailbreak,ethics;explainability;labor;llm_jailbreak;uncertainty,1,llm_jailbreak,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSRISK-REF-0007,어포던스 오분류 (Affordance misclassification),"물체 또는 환경에 잘못된 행동 가능성이 부여되어 시스템이 비안전하게 파지·밀기·내비게이션·상호작용하는 위험. (Objects or environments may be assigned incorrect action possibilities, leading the system to grasp, push, navigate, or manipulate them unsafely.)",1,A Survey of Embodied AI: From Simulators to Resear…,A Survey of Embodied AI: From Simulators to Resear…,https://arxiv.org/pdf/2103.04918,,,"물건의 용도와 잡는 방법을 잘못 알면 위험한 방식으로 사용한다 (Slattery et al., 2024)",affordance;misclassification,0,,,,0,,0,,,,high
PHYSRISK-REF-0005,위치 추정 누적 오차 (Localization drift),"GPS·SLAM·관성 감지·지도 정렬 오차가 누적되어 시스템이 잘못된 위치 추정에 기반하여 행동하는 위험. (Errors in GPS, SLAM, inertial sensing, or map alignment can accumulate until the system acts on an incorrect estimate of its own position.)",1,Framework for Cyber-Physical Systems,DeepOpt: a deep learning optimized privacy preservation framework for cyber-physical systems,https://www.nist.gov/publications/framework-cyber-physical-systems-volume-1-overview,2024,PHYSICA SCRIPTA,"위치 추정이 조금씩 밀리면 로봇이 안전 구역과 장애물 위치를 잘못 안다 (Slattery et al., 2024)",drift;localization,0,,navigation;privacy,cps;ethics;privacy;security;uncertainty,1,privacy,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,medium
PHYSRISK-REF-0005,위치 추정 누적 오차 (Localization drift),"GPS·SLAM·관성 감지·지도 정렬 오차가 누적되어 시스템이 잘못된 위치 추정에 기반하여 행동하는 위험. (Errors in GPS, SLAM, inertial sensing, or map alignment can accumulate until the system acts on an incorrect estimate of its own position.)",2,PhysicalAI Autonomous Vehicles (NVIDIA),PhysicalAI Autonomous Vehicles (NVIDIA),https://huggingface.co/datasets/nvidia/PhysicalAI-Autonomous-Vehicles,,,"GPS/IMU 기반 로컬라이제이션 시나리오 포함, 위치 추정 드리프트 평가 가능 (PhysicalAI Autonomous Vehicles, HF)",drift;localization,0,,navigation;privacy,vehicle,0,,0,,,,high
PHYSRISK-REF-0026,친밀 공간 프라이버시 침해 (Privacy in intimate physical spaces),"가정·병원·학교·직장·돌봄 로봇이 민감 맥락에서 영상·오디오·생체·위치·행동 데이터를 수집하는 위험. (Home, hospital, school, workplace, or care robots may collect video, audio, biometric, location, or behavioral data in spaces where privacy expectations are high.)",1,MIT AI Risk Repository,MIT AI Risk Repository,https://airisk.mit.edu/,,,"침실, 병실, 욕실 같은 공간의 로봇 센서는 가장 민감한 사생활을 노출할 수 있다 (Slattery et al., 2024)",intimate;privacy;spaces,0,,medical_care;privacy,,0,,0,,,,high
PHYSRISK-REF-0035,피지컬 AI 기반 직장 감시 (Workplace surveillance through embodied AI),"로봇 및 센서 풍부 작업장이 작업자 동작·생산성·자세·위치·생체 특성에 대한 지속적 모니터링을 정상화하는 위험. (Robotic and sensor-rich workplaces may normalize continuous monitoring of worker movement, productivity, posture, location, and behavior.)",1,MIT AI Risk Repository,MIT AI Risk Repository,https://airisk.mit.edu/,,,"직장 로봇은 이동하며 사람의 위치, 대화, 행동을 계속 감시할 수 있다 (Slattery et al., 2024)",surveillance;through;workplace,0,,labor;privacy,,0,,0,,,,high
PHYSKR-REF-012,가정 내 지속적 시청각 촬영 (Continuous in-home audiovisual capture),이동 센서 플랫폼에 의한 지속적 시청각 촬영 및 맵핑이 프라이버시를 침해하는 위험. (A home robot continuously captures audio or video inside private living spaces.),1,"개인정보보호법 (Personal Information Protection Act, KR)","개인정보보호법 (Personal Information Protection Act, KR)",https://www.law.go.kr/LSW/eng/engLsSc.do?query=Personal+Information+Protection+Act,,,"집 안의 상시 촬영과 녹음은 가족의 사생활을 계속 기록하게 만든다 (PIPA Korea, 2024)",audiovisual;capture;continuous;home,0,,,,0,,0,,,,high
PHYSKR-REF-012,가정 내 지속적 시청각 촬영 (Continuous in-home audiovisual capture),이동 센서 플랫폼에 의한 지속적 시청각 촬영 및 맵핑이 프라이버시를 침해하는 위험. (A home robot continuously captures audio or video inside private living spaces.),2,SIP-enabled Surveillance Patrol Robot (2013),SIP-enabled Surveillance Patrol Robot,https://doi.org/10.1016/j.rcim.2012.09.009,2013,ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,"로봇의 센서와 상시 관찰이 프라이버시 위험으로 이어진다 (SIP-enabled Surveillance Patrol Robot, 2013)",audiovisual;capture;continuous;home,1,home,,privacy;security,0,,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSRISK-REF-0053,가정 내 행동·생체정보 유출 (In-home behavioral and biometric data exfiltration),가정 내 행동 및 생체 데이터의 수집 및 유출 위험. (A home robot collects or leaks behavioral and biometric data from residents.),1,EU AI Act high-risk systems,AI ACT,https://artificialintelligenceact.eu/,2021,European Commission (EC;),"가정 로봇이 생활 패턴과 생체정보를 밖으로 보내면 감시와 식별 위험이 커진다 (EU AI Act, 2024)",behavioral;biometric;exfiltration;home,1,biometric,,ethics;force;labor;security;uncertainty,0,,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_policy_references_20260623.csv,ok
PHYSBENCH-REF-0021,피지컬 AI 프라이버시 침해 (Embodied privacy violation),"로봇 또는 embodied 에이전트가 센서·이동성·조작 능력을 사용하여 사적 공간에 침입하거나 민감 정보를 수집하는 위험. (A robot or embodied agent uses sensors, mobility, or manipulation capabilities to invade private spaces, capture sensitive information, or expose personal data.)",1,BadRobot: Jailbreaking Embodied LLM Agents in the …,BadRobot: Jailbreaking Embodied LLM Agents in the …,https://arxiv.org/pdf/2407.20242,,,"로봇이 카메라와 마이크로 사적 공간을 엿보거나 민감정보를 모을 수 있다 (Zhang et al., 2024)",privacy,0,,privacy,llm_jailbreak,0,,0,,,,high
PHYSBENCH-REF-0089,휴머노이드 세계 모델 환각 (Humanoid world-model hallucination),"생성적 세계 모델이 피지컬하게 그럴듯해 보이지만 잘못된 미래 관측 또는 상태를 예측하여 휴머노이드 계획을 잘못 안내하는 위험. (A generative world model predicts physically plausible-looking but incorrect future observations or states, misleading humanoid planning and control.)",1,Generative World Modelling for Humanoids: 1X World…,Generative World Modelling for Humanoids: 1X World…,https://arxiv.org/pdf/2510.07092,,,"휴머노이드가 세계 상태를 잘못 상상하면 없는 장애물이나 접촉을 기준으로 움직인다 (1X World Model, 2025)",hallucination;world,1,world,humanoid,humanoid,1,humanoid,1,world,,,ok
PHYSBENCH-REF-0091,잠재 상태 압축 안전 손실 (Latent-state compression safety loss),"휴머노이드 상호작용 상태 압축이 안전 관련 접촉·충돌 근접·물체 불안정성 세부 정보를 제거하는 위험. (Compression of humanoid interaction states removes safety-relevant details such as contact, near-collision, object instability, or human proximity.)",1,Generative World Modelling for Humanoids: 1X World…,Generative World Modelling for Humanoids: 1X World…,https://arxiv.org/pdf/2510.07092,,,"압축된 내부 상태가 안전 신호를 버리면 위험한 접촉을 예측하지 못한다 (1X World Model, 2025)",compression;latent;loss;state,0,,collision;humanoid,humanoid,1,humanoid,0,,,,medium
PHYSBENCH-REF-0091,잠재 상태 압축 안전 손실 (Latent-state compression safety loss),"휴머노이드 상호작용 상태 압축이 안전 관련 접촉·충돌 근접·물체 불안정성 세부 정보를 제거하는 위험. (Compression of humanoid interaction states removes safety-relevant details such as contact, near-collision, object instability, or human proximity.)",2,Learning-Based Risk-Bounded Path Planning Under Environmental Uncertainty (2024),Learning-Based Risk-Bounded Path Planning Under Environmental Uncertainty,https://doi.org/10.1109/tase.2023.3297176,2024,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,"불확실한 환경의 경로 계획에서 '잠재 상태 압축 안전 손실' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Learning-Based Risk-Bounded P… (Meng et al., 2024)",compression;latent;loss;state,2,latent;state,collision;humanoid,collision;labor;navigation;uncertainty,1,collision,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
